"","ArchPolyID","SSN","Area_SSN_Coverage"
"1883",727,1388,948.4697026
"1884",733,1389,1018.577065
"1885",733,1390,21.19586573
"1886",734,1390,2085.169801
"1887",735,1391,1581.07064
"1888",746,1392,3159.145735
"1889",748,1395,2038.831239
"1890",750,1396,1396.623178
"1891",749,1397,1188.999492
"1892",751,1398,3939.142852
"1893",747,1401,28.20103427
"1894",752,1402,1627.470878
"1895",752,1403,0.011106036
"1896",759,1404,44.53478942
"1897",762,1408,38.52970282
"1898",761,1409,2224.147486
"1899",766,1410,1.440097443
"1900",760,1410,1528.891407
"1901",286,1411,47.69182965
"1902",763,1412,1805.958198
"1903",758,1415,38.10400574
"1904",757,1416,672.6320982
"1905",756,1417,86.05143992
"1906",719,1420,95.3904944
"1907",725,1422,1404.774617
"1908",724,1423,1336.548156
"1909",723,1424,1153.201998
"1910",718,1427,3236.86673
"1911",717,1428,3.506807966
"1912",717,1429,1341.012497
"1913",716,1430,3258.555113
"1914",714,1431,54.30206793
"1915",714,1432,1407.010905
"1916",715,1432,1407.010905
"1917",714,1433,3106.103344
"1918",715,1433,3106.103344
"1919",768,1433,381.0003568
"1920",770,1433,381.0003568
"1921",771,1433,381.0003568
"1922",713,1434,59.7310825
"1923",727,1437,80.3338087
"1924",727,1437,92.02971148
"1925",1273,1438,12.01529785
"1926",1281,1438,21.66364615
"1927",1274,1438,3303.59612
"1928",1276,1440,796.5463928
"1929",1275,1440,7.462827091
"1930",1277,1441,882.2064742
"1931",1277,1442,6.235339472
"1932",1278,1442,1168.005934
"1933",1276,1443,1.372037924
"1934",1275,1444,3387.042228
"1935",1279,1445,1846.712809
"1936",1279,1446,5.530284923
"1937",1280,1446,3556.638785
"1938",1289,1448,4028.751557
"1939",1288,1449,2917.768677
"1940",1274,1450,7.740644924
"1941",1282,1450,22.75839544
"1942",1281,1450,5985.948688
"1943",1273,1451,277.6601579
"1944",1274,1451,178.6745709
"1945",1272,1453,86.43505414
"1946",1282,1453,65.04810476
"1947",1282,1454,318.1193068
"1948",1268,1455,36.53835099
"1949",1267,1456,140.5475838
"1950",1269,1457,40.98829721
"1951",1271,1458,29.80033207
"1952",1282,1459,2.378710159
"1953",1283,1459,891.1536555
"1954",1287,1460,1939.106905
"1955",1284,1461,3276.368748
"1956",1270,1462,1609.566611
"1957",1284,1464,74.94780569
"1958",1285,1464,2212.088832
"1959",1261,1465,2167.030587
"1960",1260,1466,97.35432566
"1961",1243,1467,9.669831444
"1962",1258,1467,16.14673115
"1963",1259,1468,3166.706279
"1964",1257,1469,2397.126868
"1965",1266,1470,894.7138297
"1966",1262,1471,1.03136606
"1967",1263,1471,644.7259406
"1968",1263,1472,9.557217282
"1969",1262,1472,307.2998452
"1970",1264,1472,8.906087432
"1971",1264,1473,1384.40549
"1972",1265,1476,221.787542
"1973",1258,1477,2363.142169
"1974",1258,1478,1.861624072
"1975",1243,1478,2056.150503
"1976",1256,1479,44.4075073
"1977",1255,1480,1807.775482
"1978",1242,1482,3412.307908
"1979",1241,1482,0.968467507
"1980",1241,1483,2064.427331
"1981",1254,1484,90.69834389
"1982",1286,1485,3334.436858
"1983",1310,1486,3218.309085
"1984",1312,1487,3328.183602
"1985",1314,1488,3378.360512
"1986",1252,1489,1388.154508
"1987",1245,1491,1069.555674
"1988",1253,1492,85.58062325
"1989",1252,1492,144.5551805
"1990",1245,1492,28.14430788
"1991",1242,1493,202.7411534
"1992",1309,1495,3126.905756
"1993",1311,1496,3119.327096
"1994",1311,1497,129.931157
"1995",1313,1497,3103.130668
"1996",1287,1498,0.000135244
"1997",1285,1498,0.114954101
"1998",1288,1498,9.888428788
"1999",1287,1498,124.3470049
"2000",1288,1498,83.59386277
"2001",1306,1498,15.46836044
"2002",1306,1498,12.8696228
"2003",1288,1499,35.04334702
"2004",1306,1499,3023.483986
"2005",1305,1500,2539.782198
"2006",1308,1501,3329.099469
"2007",1308,1502,6.429957133
"2008",1302,1502,2694.929416
"2009",1289,1503,25.94965986
"2010",1288,1503,10.02603287
"2011",1307,1503,3397.692767
"2012",1307,1504,25.47883682
"2013",1304,1504,1918.726481
"2014",1303,1505,2679.312607
"2015",1307,1506,102.3287006
"2016",1293,1506,63.94767801
"2017",1292,1506,63.4450297
"2018",1291,1506,63.56570071
"2019",1290,1506,61.24749358
"2020",1296,1507,1372.407597
"2021",1298,1507,1372.407597
"2022",1294,1508,72.52526253
"2023",1296,1508,1316.168846
"2024",1295,1509,21.79023553
"2025",1297,1509,643.1546458
"2026",1294,1510,13.36374442
"2027",1295,1510,849.677993
"2028",1294,1511,1532.418337
"2029",1297,1512,33.37175126
"2030",1298,1512,83.54803305
"2031",1299,1512,1413.090351
"2032",1299,1513,27.35921973
"2033",1251,1513,4725.905257
"2034",1303,1514,7.398104505
"2035",1298,1514,15.5639119
"2036",1299,1514,0.921353411
"2037",1301,1515,54.65622659
"2038",1300,1515,58.52434174
"2039",1249,1515,45.30813167
"2040",1250,1515,54.64214097
"2041",1248,1516,4303.165208
"2042",732,1516,6.560052406
"2043",731,1516,2.527040767
"2044",1313,1517,160.4286066
"2045",1247,1517,2784.502361
"2046",731,1517,0.453175205
"2047",1246,1518,2557.153061
"2048",1240,1519,1230.61386
"2049",1283,1520,53.16549286
"2050",1280,1522,114.8345834
"2051",1226,1522,15.24054671
"2052",1833,1523,3427.7753
"2053",1835,1523,27.13989107
"2054",1834,1523,56.66617442
"2055",1835,1523,0.37717918
"2056",1833,1524,6.243446076
"2057",1835,1524,3303.300646
"2058",1836,1525,2298.121207
"2059",1827,1527,3191.542706
"2060",1826,1528,1033.827954
"2061",1828,1530,947.0898953
"2062",1834,1531,367.8185167
"2063",1835,1531,52.63808274
"2064",1828,1531,2.809830232
"2065",1834,1532,141.4468919
"2066",1828,1532,0.930568126
"2067",1829,1533,1003.368606
"2068",1830,1534,3181.097003
"2069",1832,1535,363.1175217
"2070",1823,1537,5028.718387
"2071",1831,1539,3037.867683
"2072",1818,1540,3807.903412
"2073",1825,1542,39.15111755
"2074",1824,1542,42.27540288
"2075",1822,1544,1381.970251
"2076",1817,1545,3488.900384
"2077",1816,1546,4562.511203
"2078",1817,1547,15.09463432
"2079",1819,1548,2583.053453
"2080",1814,1549,3176.623281
"2081",1813,1550,4577.364685
"2082",1811,1551,706.4093942
"2083",1842,1552,9.157038522
"2084",1810,1552,2855.513506
"2085",1840,1553,655.0872943
"2086",1842,1553,655.0872943
"2087",1839,1554,2293.938863
"2088",1841,1555,659.5808552
"2089",1842,1555,659.5808552
"2090",1842,1556,228.212688
"2091",1842,1557,312.4485595
"2092",1786,1558,2988.947234
"2093",1812,1559,415.1839768
"2094",1787,1561,2732.914072
"2095",1266,1561,0.149350915
"2096",1802,1562,2935.318896
"2097",1790,1564,0.92816707
"2098",1789,1564,1236.340341
"2099",1789,1565,0.098045185
"2100",1788,1565,501.1673572
"2101",1801,1566,1868.290732
"2102",1815,1568,3753.547409
"2103",1809,1569,3362.320719
"2104",1808,1570,3664.852632
"2105",1821,1571,2076.391163
"2106",1821,1572,9.087329533
"2107",1837,1573,5392.811512
"2108",1795,1574,55.2012401
"2109",1838,1574,2882.304798
"2110",1807,1575,4553.689868
"2111",1806,1578,3490.950845
"2112",1821,1579,4.634782603
"2113",1803,1580,4047.734833
"2114",1804,1581,3761.787786
"2115",1799,1582,1.777388002
"2116",1791,1582,4338.749511
"2117",1800,1582,0.515016857
"2118",1800,1583,3454.777583
"2119",1799,1584,2589.002208
"2120",1800,1585,0.009708247
"2121",1790,1585,2888.057305
"2122",1798,1588,4643.747003
"2123",1795,1589,0.083140342
"2124",1796,1589,4786.571979
"2125",1797,1590,2514.612518
"2126",1797,1591,0.727545203
"2127",1877,1591,19.66965726
"2128",1792,1591,2511.957833
"2129",1793,1592,1641.422483
"2130",1794,1593,4518.493431
"2131",1795,1594,2188.94478
"2132",1794,1596,1.772232345
"2133",2563,1598,153.2673099
"2134",2562,1598,3637.159241
"2135",2560,1598,57.24882706
"2136",2561,1598,5.657976333
"2137",2558,1599,431.4782011
"2138",2557,1599,3707.796929
"2139",2559,1599,3707.796929
"2140",2557,1599,5.252880394
"2141",2559,1599,5.252880394
"2142",2557,1600,45.22445667
"2143",2551,1600,202.1053759
"2144",2552,1600,202.1053759
"2145",2556,1600,3970.473457
"2146",2558,1600,3970.473457
"2147",2553,1600,26.28961681
"2148",2537,1601,2756.153582
"2149",2539,1601,10.38093667
"2150",2540,1601,1.311819588
"2151",3176,1602,2.697078071
"2152",3132,1602,94.79274585
"2153",2537,1602,1.198056281
"2154",2538,1603,3060.713639
"2155",2546,1603,48.12859796
"2156",2546,1604,3850.808729
"2157",2480,1604,0.006122723
"2158",2539,1605,1633.477402
"2159",2535,1606,2892.185401
"2160",2545,1607,1785.325374
"2161",2547,1607,4.49124688
"2162",2547,1608,3642.417938
"2163",2547,1609,34.13475114
"2164",2564,1609,1967.759485
"2165",2563,1609,78.33323735
"2166",2548,1610,4049.333793
"2167",2563,1611,2141.229146
"2168",2549,1612,3796.137165
"2169",2561,1613,1301.248133
"2170",2560,1614,1060.620154
"2171",2544,1615,4550.922899
"2172",2565,1615,22.90196763
"2173",2540,1616,5329.140051
"2174",2541,1617,3579.614052
"2175",2540,1617,10.19362199
"2176",2544,1618,37.68768655
"2177",2543,1618,3579.562355
"2178",2565,1618,7.202610403
"2179",2565,1619,3332.95183
"2180",2565,1620,1.955961889
"2181",2566,1620,3277.53067
"2182",2534,1623,839.8662836
"2183",2542,1623,864.8311296
"2184",2568,1624,1340.905986
"2185",2567,1625,2881.724214
"2186",3132,1626,0.168003579
"2187",2536,1626,3298.691062
"2188",2534,1627,2.815715346
"2189",2533,1627,1785.026043
"2190",2551,1629,0.315121755
"2191",2556,1629,1076.612283
"2192",2558,1629,1076.612283
"2193",2550,1630,1952.535874
"2194",2551,1630,16.10504247
"2195",2551,1631,2598.238064
"2196",2551,1632,1872.886847
"2197",2552,1632,1872.886847
"2198",2553,1633,3.472096805
"2199",2553,1633,0.088767269
"2200",2553,1634,2524.849293
"2201",2555,1635,52.09391483
"2202",2554,1635,1488.480337
"2203",2525,1637,3.143883096
"2204",2525,1637,2.952499567
"2205",2524,1637,1130.139898
"2206",2528,1638,5741.460282
"2207",2567,1639,0.889752477
"2208",2569,1639,3261.678265
"2209",2570,1639,11.1383813
"2210",2532,1640,8.001456475
"2211",2529,1640,5199.384758
"2212",2528,1640,110.3005655
"2213",2532,1641,1629.357452
"2214",2535,1642,1.054975109
"2215",2531,1642,3813.657033
"2216",2530,1643,3760.783359
"2217",2531,1643,22.58439704
"2218",2531,1644,1.596022948
"2219",2532,1644,6.871242087
"2220",2527,1645,2593.16922
"2221",2526,1646,3396.954066
"2222",2525,1647,5523.187542
"2223",2577,1648,1300.92743
"2224",2570,1650,4299.432488
"2225",2576,1651,3344.205039
"2226",2578,1652,4531.782953
"2227",2582,1653,3992.249592
"2228",2582,1654,108.3321183
"2229",1795,1654,0.06680938
"2230",2579,1655,90.96686088
"2231",2580,1655,2791.312219
"2232",2579,1657,94.37403671
"2233",2581,1657,3374.405525
"2234",1836,1657,0.592065568
"2235",2579,1658,4000.981265
"2236",2555,1659,1418.324645
"2237",2554,1660,32.53935227
"2238",2557,1661,2267.101727
"2239",2573,1663,2555.390711
"2240",2574,1664,2424.66427
"2241",2575,1665,3135.102234
"2242",2566,1666,57.21977404
"2243",2571,1666,3245.460697
"2244",2565,1667,0.396744658
"2245",2572,1667,3531.926221
"2246",2560,1668,45.08704509
"2247",2559,1669,5.739926607
"2248",3156,1670,79.51970071
"2249",3148,1670,4365.198164
"2250",3157,1671,7.917848574
"2251",3156,1671,5648.217808
"2252",3157,1672,4461.322705
"2253",3158,1673,4000.493352
"2254",3155,1674,3304.796932
"2255",3157,1674,28.82619484
"2256",3155,1675,1.636036407
"2257",3154,1675,3544.15959
"2258",3155,1675,24.953582
"2259",3157,1675,30.73892944
"2260",3153,1676,3430.179232
"2261",3159,1676,4.323660837
"2262",3152,1677,5372.399586
"2263",3159,1677,22.08444709
"2264",3160,1677,143.4840397
"2265",3160,1678,3689.447323
"2266",3159,1679,2964.994862
"2267",3158,1679,2.465234525
"2268",3161,1680,897.6084928
"2269",3156,1682,7.592734632
"2270",3157,1682,39.3375442
"2271",3158,1683,0.003126727
"2272",3167,1685,1.962587461
"2273",3163,1686,2885.340125
"2274",3162,1687,2534.8186
"2275",3164,1688,2955.570865
"2276",3165,1688,2.084808622
"2277",3165,1689,8.124206389
"2278",3178,1690,3112.060083
"2279",3176,1691,52.38986651
"2280",3177,1691,2769.24523
"2281",3166,1692,2.309618137
"2282",3176,1692,2381.412908
"2283",3132,1692,269.1716636
"2284",3167,1693,0.406006196
"2285",3166,1693,2931.365602
"2286",3167,1694,2.761225952
"2287",3166,1694,832.8134126
"2288",3169,1694,4646.470896
"2289",3168,1695,40.92660994
"2290",3172,1695,8.311860426
"2291",3174,1695,4.066410628
"2292",3175,1695,3759.904996
"2293",3166,1696,4.392574641
"2294",3165,1696,6105.824362
"2295",3166,1697,19.15365394
"2296",3168,1698,101.3735608
"2297",3167,1698,5588.961724
"2298",3175,1698,36.39745486
"2299",3168,1699,2268.429391
"2300",3172,1699,19.25840909
"2301",3132,1700,4614.710309
"2302",2536,1700,0.370994317
"2303",3175,1701,20.74342746
"2304",3169,1701,151.8713942
"2305",3132,1701,1.635846413
"2306",3131,1702,896.8766694
"2307",3175,1703,36.92129422
"2308",3173,1703,2.413471472
"2309",3174,1703,57.43504052
"2310",3128,1703,47.90772825
"2311",3130,1703,50.62914732
"2312",3127,1703,57.71730949
"2313",3131,1703,1.372640653
"2314",3126,1703,39.8425981
"2315",3129,1703,46.91030633
"2316",3131,1703,0.029682715
"2317",2536,1703,0.225857169
"2318",3171,1704,2079.192581
"2319",3172,1704,1412.023142
"2320",3174,1704,1842.993539
"2321",3173,1704,3040.406218
"2322",3135,1705,6829.436479
"2323",3134,1706,4935.530128
"2324",3124,1707,58.7119066
"2325",3125,1707,54.09671215
"2326",3173,1708,50.33029918
"2327",3170,1709,2610.557592
"2328",3134,1710,129.8722194
"2329",3135,1710,16.97355275
"2330",3133,1710,9222.558447
"2331",3122,1711,3029.951197
"2332",2530,1711,104.257254
"2333",3123,1712,1054.937989
"2334",2530,1712,163.3010568
"2335",3516,1713,9.56456773
"2336",3140,1713,4733.671427
"2337",3137,1714,417.5178171
"2338",3148,1715,9.105236216
"2339",3137,1715,5697.264879
"2340",3141,1716,4082.093536
"2341",3138,1717,0.302260958
"2342",3136,1717,3918.970621
"2343",3137,1717,257.0993917
"2344",3138,1718,4408.768232
"2345",3560,1719,38.37263436
"2346",3140,1719,32.92347386
"2347",3139,1719,3447.777222
"2348",3140,1719,0.000803835
"2349",3144,1720,2197.835094
"2350",3149,1720,799.3402193
"2351",3155,1720,74.80390406
"2352",3145,1720,4040.833516
"2353",3156,1720,6.388675085
"2354",3146,1721,873.6706924
"2355",3147,1722,386.2658965
"2356",3142,1723,2887.142871
"2357",3143,1724,1197.521751
"2358",3151,1725,6474.303302
"2359",3150,1725,10350.13255
"2360",3152,1725,4.411477096
"2361",56,1726,3542.94686
"2362",55,1727,4370.589096
"2363",54,1728,86.52358173
"2364",53,1729,38.58696187
"2365",73,1730,30.2035326
"2366",71,1731,31.06502155
"2367",72,1731,32.47867926
"2368",74,1732,1786.963173
"2369",68,1733,20.52756787
"2370",49,1734,136.3247364
"2371",51,1735,132.0768716
"2372",50,1735,129.1190346
"2373",52,1737,906.7868173
"2374",40,1740,30.39434343
"2375",41,1740,43.93057528
"2376",45,1740,30.17667709
"2377",44,1740,37.55128119
"2378",39,1740,52.67903423
"2379",38,1740,54.61683561
"2380",42,1740,48.84029859
"2381",43,1740,42.6800645
"2382",37,1740,42.804678
"2383",36,1740,34.49461333
"2384",35,1740,37.86470664
"2385",34,1740,45.56941536
"2386",48,1741,52.36922295
"2387",47,1741,49.67700593
"2388",46,1741,66.08995826
"2389",40,1741,10.79699445
"2390",33,1742,60.78170216
"2391",32,1742,67.39597872
"2392",28,1742,39.99760453
"2393",31,1742,67.11658317
"2394",27,1742,52.9408737
"2395",30,1742,49.52652813
"2396",25,1743,46.59271406
"2397",26,1743,57.50747041
"2398",24,1743,64.93781245
"2399",23,1743,59.28247428
"2400",21,1743,46.14839586
"2401",22,1743,60.14254143
"2402",20,1744,66.71111579
"2403",19,1744,68.6644695
"2404",16,1744,57.9921623
"2405",18,1744,77.66206992
"2406",14,1744,71.00113604
"2407",15,1744,70.45168092
"2408",17,1744,61.26002521
"2409",13,1744,72.49077625
"2410",12,1744,62.24872594
"2411",29,1745,59.47973764
"2412",69,1748,41.97080405
"2413",70,1748,68.59238819
"2414",57,1749,66.99547677
"2415",67,1750,60.66055342
"2416",61,1751,10.94693078
"2417",78,1751,66.8710385
"2418",77,1751,69.53397727
"2419",66,1751,51.22798797
"2420",76,1751,68.32411938
"2421",75,1751,58.05419343
"2422",61,1752,47.69907643
"2423",63,1752,49.59065107
"2424",60,1752,61.80714434
"2425",62,1752,47.18534138
"2426",65,1752,52.52781836
"2427",64,1752,47.84039864
"2428",59,1753,64.02349007
"2429",58,1754,74.66086332
"2430",56,1755,0.06512911
"2431",226,1761,1109.316471
"2432",227,1761,1109.316471
"2433",228,1762,892.9938161
"2434",227,1762,36.5081621
"2435",245,1762,26.00337523
"2436",230,1763,1139.746789
"2437",228,1763,60.71260355
"2438",229,1763,60.71260355
"2439",228,1764,1.023860248
"2440",227,1764,782.3348771
"2441",245,1764,17.97449462
"2442",247,1764,4.09094e-06
"2443",228,1765,40.06534153
"2444",228,1766,579.1965475
"2445",229,1766,579.1965475
"2446",245,1766,16.19748359
"2447",239,1767,3723.666347
"2448",235,1768,5117.96908
"2449",701,1769,0.801265284
"2450",696,1769,0.004349478
"2451",235,1769,22.62654443
"2452",238,1770,3058.248624
"2453",240,1770,18.6714264
"2454",237,1771,3735.033304
"2455",241,1771,0.186345439
"2456",702,1772,0.363258027
"2457",234,1772,747.5438625
"2458",237,1772,21.56786171
"2459",237,1773,0.174871864
"2460",240,1774,2574.964933
"2461",241,1775,2969.194036
"2462",244,1776,31.21909236
"2463",243,1777,34.90933515
"2464",242,1780,3474.92104
"2465",231,1781,5088.192306
"2466",229,1781,0.414029238
"2467",245,1781,2.877925425
"2468",236,1782,2166.208412
"2469",242,1782,0.227851069
"2470",246,1783,4042.376184
"2471",249,1786,52.44686116
"2472",250,1786,42.38581595
"2473",251,1787,2530.436962
"2474",254,1788,2483.643068
"2475",254,1789,0.008394317
"2476",253,1789,1378.297831
"2477",233,1791,3680.043278
"2478",255,1792,2573.034877
"2479",252,1794,2457.309601
"2480",248,1795,1431.31552
"2481",220,1797,1345.183218
"2482",247,1798,3551.697777
"2483",245,1799,3305.234753
"2484",219,1800,2769.571322
"2485",225,1801,23.34176973
"2486",224,1801,40.59681291
"2487",222,1801,29.65003044
"2488",223,1801,28.46904425
"2489",221,1802,21.70072429
"2490",230,1803,16.07111873
"2491",232,1804,3740.922954
"2492",246,1807,26.12357434
"2493",691,1809,13.60114824
"2494",704,1809,710.5709614
"2495",686,1810,2382.434996
"2496",687,1812,1752.463422
"2497",688,1813,2115.35408
"2498",689,1814,4107.395459
"2499",690,1814,4107.395459
"2500",690,1815,2018.60903
"2501",704,1816,2.140554864
"2502",691,1816,627.661455
"2503",703,1819,8002.228219
"2504",692,1820,52.1566925
"2505",694,1821,4293.885823
"2506",693,1821,4497.679467
"2507",702,1824,3270.992584
"2508",702,1828,26.58625856
"2509",701,1828,2994.634926
"2510",705,1829,4310.887102
"2511",697,1830,4786.925209
"2512",698,1831,1416.9192
"2513",696,1832,5011.534977
"2514",699,1833,34.69121109
"2515",700,1833,27.29018995
"2516",695,1834,3087.608162
"2517",517,1835,4467.956653
"2518",518,1835,4644.828577
"2519",692,1836,1.699895688
"2520",692,1837,1697.84338
"2521",1167,1838,55.55069432
"2522",707,1838,3294.09234
"2523",706,1839,2112.473016
"2524",686,1840,197.313263
"2525",708,1840,4371.789351
"2526",684,1841,911.7956751
"2527",685,1841,911.7956751
"2528",709,1841,911.7956751
"2529",710,1841,911.7956751
"2530",710,1842,10.19359032
"2531",682,1842,1296.217941
"2532",684,1842,22.84096164
"2533",710,1843,54.59111871
"2534",684,1843,1004.164151
"2535",710,1843,1004.164151
"2536",709,1844,996.5674507
"2537",710,1844,996.5674507
"2538",1138,1844,996.5674507
"2539",685,1845,4339.929746
"2540",710,1845,4339.929746
"2541",1122,1845,4339.929746
"2542",1138,1845,4339.929746
"2543",660,1846,79.8755105
"2544",669,1846,79.8755105
"2545",661,1846,1413.734561
"2546",670,1846,1413.734561
"2547",664,1847,2075.568712
"2548",670,1847,2075.568712
"2549",669,1848,58.55539578
"2550",667,1848,1371.682325
"2551",670,1848,1371.682325
"2552",666,1848,5.663699559
"2553",660,1849,1051.062831
"2554",669,1849,1051.062831
"2555",669,1850,7.987131005
"2556",663,1851,457.0245342
"2557",664,1851,457.0245342
"2558",670,1851,457.0245342
"2559",664,1852,386.6417147
"2560",665,1852,386.6417147
"2561",670,1852,386.6417147
"2562",670,1853,1278.694099
"2563",661,1854,8.415107998
"2564",667,1854,5.832096051
"2565",670,1854,249.618026
"2566",668,1855,364.255032
"2567",669,1855,364.255032
"2568",660,1856,128.5825769
"2569",669,1856,128.5825769
"2570",669,1856,8.607038416
"2571",662,1857,3.463858559
"2572",670,1857,24.39315474
"2573",662,1858,288.7262486
"2574",662,1859,3.417772383
"2575",670,1860,40.73201388
"2576",670,1862,2.815316489
"2577",664,1862,16.53064425
"2578",670,1862,7.216791117
"2579",670,1862,56.28531017
"2580",666,1863,450.738544
"2581",676,1866,1139.004671
"2582",677,1866,1139.004671
"2583",672,1867,1337.757928
"2584",673,1867,1337.757928
"2585",674,1867,1337.757928
"2586",675,1867,1337.757928
"2587",676,1867,1337.757928
"2588",677,1867,1337.757928
"2589",675,1868,1403.612858
"2590",677,1868,1403.612858
"2591",677,1869,2100.833869
"2592",678,1869,2100.833869
"2593",673,1870,778.4640796
"2594",674,1870,778.4640796
"2595",675,1870,778.4640796
"2596",677,1870,778.4640796
"2597",672,1871,1573.314963
"2598",673,1871,1573.314963
"2599",677,1871,1573.314963
"2600",683,1873,5.670144053
"2601",671,1873,524.6102613
"2602",683,1874,921.969538
"2603",710,1875,39.09797916
"2604",684,1875,1.221360562
"2605",678,1875,1.371893743
"2606",681,1876,96.75514075
"2607",1139,1877,923.4899089
"2608",1239,1877,923.4899089
"2609",709,1878,980.7232477
"2610",1137,1878,980.7232477
"2611",1138,1878,980.7232477
"2612",1239,1878,980.7232477
"2613",1152,1879,1427.817226
"2614",1239,1879,1427.817226
"2615",1139,1880,470.6305359
"2616",1239,1880,470.6305359
"2617",1143,1881,42.7455393
"2618",1160,1881,42.7455393
"2619",1125,1881,1601.188842
"2620",1138,1881,1601.188842
"2621",1239,1881,1601.188842
"2622",1156,1882,22.52005668
"2623",1160,1882,22.52005668
"2624",1152,1882,786.2854876
"2625",1160,1882,786.2854876
"2626",1239,1882,786.2854876
"2627",1138,1883,387.0370432
"2628",1239,1883,387.0370432
"2629",1123,1884,770.8561225
"2630",1124,1884,770.8561225
"2631",1138,1884,770.8561225
"2632",710,1885,338.8100375
"2633",1122,1885,338.8100375
"2634",1138,1885,338.8100375
"2635",1137,1886,633.4494713
"2636",1138,1886,633.4494713
"2637",1239,1886,633.4494713
"2638",1124,1887,888.4535902
"2639",1138,1887,888.4535902
"2640",1160,1888,0.015519274
"2641",1160,1888,18.0576409
"2642",1125,1888,1149.668495
"2643",1138,1888,1149.668495
"2644",1143,1889,102.1634105
"2645",1160,1889,102.1634105
"2646",1239,1889,2.457101624
"2647",1125,1889,24.38278213
"2648",1228,1890,451.3785564
"2649",1229,1891,312.5371388
"2650",1227,1892,11.89006394
"2651",1226,1892,3380.976392
"2652",1173,1892,9.589708783
"2653",1172,1892,37.32610994
"2654",1227,1893,1510.417766
"2655",1173,1894,1399.948425
"2656",1225,1895,2717.217552
"2657",1132,1895,0.157101823
"2658",1133,1895,8.057978731
"2659",1173,1896,53.11562421
"2660",1133,1896,2665.777899
"2661",1170,1897,1040.446018
"2662",1173,1898,175.3828098
"2663",1171,1898,165.2377593
"2664",1170,1898,4144.133453
"2665",1171,1899,2565.55713
"2666",1165,1899,6.180465562
"2667",1167,1899,29.84288369
"2668",1171,1900,12.68385278
"2669",1166,1900,57.59154407
"2670",1167,1900,5603.752795
"2671",1167,1901,25.02460923
"2672",1165,1901,345.4485476
"2673",1155,1902,1409.816498
"2674",1160,1902,1409.816498
"2675",1129,1903,1018.965381
"2676",1156,1904,310.3593872
"2677",1157,1904,310.3593872
"2678",1158,1904,310.3593872
"2679",1159,1904,310.3593872
"2680",1144,1905,182.5410309
"2681",1156,1905,182.5410309
"2682",1158,1905,182.5410309
"2683",1146,1906,103.7926995
"2684",1153,1906,1154.35147
"2685",1156,1906,1154.35147
"2686",1158,1906,1154.35147
"2687",1160,1906,1154.35147
"2688",1239,1906,1154.35147
"2689",1145,1907,487.1432369
"2690",1156,1907,487.1432369
"2691",1158,1907,487.1432369
"2692",1160,1907,487.1432369
"2693",1144,1908,2787.978128
"2694",1148,1908,2787.978128
"2695",1156,1908,2787.978128
"2696",1157,1908,2787.978128
"2697",1158,1908,2787.978128
"2698",1159,1908,2787.978128
"2699",1160,1908,2787.978128
"2700",1142,1909,274.8162433
"2701",1160,1909,274.8162433
"2702",1239,1910,16.54042201
"2703",1142,1910,771.2275189
"2704",1143,1910,771.2275189
"2705",1158,1910,771.2275189
"2706",1160,1910,771.2275189
"2707",1160,1911,58.82623609
"2708",1127,1911,764.6131753
"2709",1148,1912,3596.535494
"2710",1150,1912,3596.535494
"2711",1151,1912,3596.535494
"2712",1153,1912,3596.535494
"2713",1158,1912,3596.535494
"2714",1160,1912,3596.535494
"2715",1162,1912,3596.535494
"2716",1164,1912,3596.535494
"2717",1129,1913,0.485877706
"2718",1154,1913,660.1123772
"2719",1160,1913,660.1123772
"2720",1150,1914,417.6025359
"2721",1160,1914,417.6025359
"2722",1147,1915,599.1663086
"2723",1150,1915,599.1663086
"2724",1133,1916,13.76750554
"2725",1132,1916,662.7874637
"2726",1132,1917,10.83142952
"2727",1128,1917,2168.733188
"2728",1130,1918,354.3383127
"2729",1131,1918,354.3383127
"2730",1221,1918,354.3383127
"2731",1210,1919,17.8817195
"2732",1221,1919,17.8817195
"2733",1130,1919,896.425034
"2734",1128,1919,114.8259385
"2735",1148,1920,2924.167169
"2736",1151,1920,2924.167169
"2737",1152,1920,2924.167169
"2738",1160,1920,2924.167169
"2739",1239,1920,2924.167169
"2740",1126,1921,3385.390466
"2741",1175,1922,1888.841623
"2742",1703,1923,12.40435052
"2743",1215,1923,5.249665514
"2744",1174,1923,38.88793072
"2745",1215,1924,166.8014878
"2746",1237,1925,1222.513451
"2747",1237,1926,25.74342994
"2748",1238,1926,1147.879448
"2749",1233,1926,4.244410837
"2750",1174,1927,1534.525628
"2751",1238,1927,0.032475156
"2752",1233,1928,2796.039971
"2753",1232,1929,1624.667717
"2754",1232,1930,13.47692065
"2755",1198,1930,4350.381109
"2756",1236,1931,2611.09068
"2757",1235,1931,1.367437607
"2758",1234,1931,9.246299805
"2759",1234,1932,891.3589174
"2760",1279,1932,3.348642163
"2761",1235,1933,842.4067665
"2762",1230,1934,711.7234851
"2763",1279,1935,14.6968971
"2764",1280,1935,0.056116587
"2765",1231,1935,1834.080303
"2766",1228,1935,3.568426177
"2767",1280,1936,8.242178798
"2768",1226,1936,7.985690707
"2769",1226,1937,95.0619494
"2770",1173,1937,132.6320196
"2771",1172,1937,2570.808197
"2772",1170,1938,200.190554
"2773",1170,1938,2.417085529
"2774",1169,1938,2988.775449
